"ward_code","ward","district_code","district","province_code","province"
"5392","Phường Thiệu Khánh","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5393","Phường Thiệu Dương","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5394","Xã Thiệu Tân","622","Huyện Thiệu Hóa","56","Thanh Hóa"
"5395","Thị trấn Bút Sơn","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5396","Phường Tào Xuyên","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5397","Xã Hoằng Giang","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5398","Xã Hoằng Xuân","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5399","Xã Hoằng Khánh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5400","Xã Hoằng Phượng","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5401","Xã Hoằng Phú","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5402","Xã Hoằng Quỳ","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5403","Xã Hoằng Kim","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5404","Xã Hoằng Trung","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5405","Xã Hoằng Trinh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5406","Xã Hoằng Sơn","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5407","Xã Hoằng Lương","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5408","Xã Hoằng Xuyên","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5409","Xã Hoằng Cát","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5410","Xã Hoằng Khê","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5411","Xã Hoằng Lý","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5412","Xã Hoằng Quý","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5413","Xã Hoằng Hợp","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5414","Xã Hoằng Long","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5415","Xã Hoằng Quang","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5416","Xã Hoằng Minh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5417","Xã Hoằng Phúc","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5418","Xã Hoằng Đức","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5419","Xã Hoằng Hà","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5420","Xã Hoằng Đạt","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5421","Xã Hoằng Vinh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5422","Xã Hoằng Đạo","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5423","Xã Hoằng Thắng","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5424","Xã Hoằng Đồng","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5425","Xã Hoằng Thái","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5426","Xã Hoằng Thịnh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5427","Xã Hoằng Thành","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5428","Xã Hoằng Lộc","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5429","Xã Hoằng Trạch","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5430","Xã Hoằng Đại","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5431","Xã Hoằng Phong","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5432","Xã Hoằng Lưu","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5433","Xã Hoằng Châu","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5434","Xã Hoằng Tân","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5435","Xã Hoằng Yến","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5436","Xã Hoằng Tiến","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5437","Xã Hoằng Hải","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5438","Xã Hoằng Ngọc","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5439","Xã Hoằng Đông","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5440","Xã Hoằng Thanh","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5441","Xã Hoằng Phụ","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5442","Xã Hoằng Trường","610","Huyện Hoằng Hóa","56","Thanh Hóa"
"5443","Xã Hoằng Anh","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5444","Thị trấn Hậu Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5445","Xã Đồng Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5446","Xã Đại Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5447","Xã Triệu Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5448","Xã Châu Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5449","Xã Tiến Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5450","Xã Lộc Sơn","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5451","Xã Cầu Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5452","Xã Thành Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5453","Xã Tuy Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5454","Xã Phong Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5455","Xã Mỹ Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5456","Xã Văn Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5457","Xã Thuần Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5458","Xã Lộc Tân","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5459","Xã Xuân Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5460","Xã Thịnh Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5461","Xã Hoa Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5462","Xã Liên Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5463","Xã Quang Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5464","Xã Phú Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5465","Xã Hòa Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5466","Xã Minh Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5467","Xã Hưng Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5468","Xã Hải Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5469","Xã Đa Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5470","Xã Ngư Lộc","609","Huyện Hậu Lộc","56","Thanh Hóa"
"5471","Thị trấn Nga Sơn","613","Huyện Nga Sơn","56","Thanh Hóa"
"5472","Xã Ba Đình","613","Huyện Nga Sơn","56","Thanh Hóa"
"5473","Xã Nga Vịnh","613","Huyện Nga Sơn","56","Thanh Hóa"
"5474","Xã Nga Văn","613","Huyện Nga Sơn","56","Thanh Hóa"
"5475","Xã Nga Thiện","613","Huyện Nga Sơn","56","Thanh Hóa"
"5476","Xã Nga Tiến","613","Huyện Nga Sơn","56","Thanh Hóa"
"5477","Xã Nga Lĩnh","613","Huyện Nga Sơn","56","Thanh Hóa"
"5478","Xã Nga Nhân","613","Huyện Nga Sơn","56","Thanh Hóa"
"5479","Xã Nga Trung","613","Huyện Nga Sơn","56","Thanh Hóa"
"5480","Xã Nga Bạch","613","Huyện Nga Sơn","56","Thanh Hóa"
"5481","Xã Nga Thanh","613","Huyện Nga Sơn","56","Thanh Hóa"
"5482","Xã Nga Hưng","613","Huyện Nga Sơn","56","Thanh Hóa"
"5483","Xã Nga Mỹ","613","Huyện Nga Sơn","56","Thanh Hóa"
"5484","Xã Nga Yên","613","Huyện Nga Sơn","56","Thanh Hóa"
"5485","Xã Nga Giáp","613","Huyện Nga Sơn","56","Thanh Hóa"
"5486","Xã Nga Hải","613","Huyện Nga Sơn","56","Thanh Hóa"
"5487","Xã Nga Thành","613","Huyện Nga Sơn","56","Thanh Hóa"
"5488","Xã Nga An","613","Huyện Nga Sơn","56","Thanh Hóa"
"5489","Xã Nga Phú","613","Huyện Nga Sơn","56","Thanh Hóa"
"5490","Xã Nga Điền","613","Huyện Nga Sơn","56","Thanh Hóa"
"5491","Xã Nga Tân","613","Huyện Nga Sơn","56","Thanh Hóa"
"5492","Xã Nga Thủy","613","Huyện Nga Sơn","56","Thanh Hóa"
"5493","Xã Nga Liên","613","Huyện Nga Sơn","56","Thanh Hóa"
"5494","Xã Nga Thái","613","Huyện Nga Sơn","56","Thanh Hóa"
"5495","Xã Nga Thạch","613","Huyện Nga Sơn","56","Thanh Hóa"
"5496","Xã Nga Thắng","613","Huyện Nga Sơn","56","Thanh Hóa"
"5497","Xã Nga Trường","613","Huyện Nga Sơn","56","Thanh Hóa"
"5498","Thị trấn Yên Cát","616","Huyện Như Xuân","56","Thanh Hóa"
"5499","Xã Bãi Trành","616","Huyện Như Xuân","56","Thanh Hóa"
"5500","Xã Xuân Hòa","616","Huyện Như Xuân","56","Thanh Hóa"
"5501","Xã Xuân Bình","616","Huyện Như Xuân","56","Thanh Hóa"
"5502","Xã Hóa Quỳ","616","Huyện Như Xuân","56","Thanh Hóa"
"5503","Xã Xuân Quỳ","616","Huyện Như Xuân","56","Thanh Hóa"
"5504","Xã Yên Lễ","616","Huyện Như Xuân","56","Thanh Hóa"
"5505","Xã Cát Vân","616","Huyện Như Xuân","56","Thanh Hóa"
"5506","Xã Cát Tân","616","Huyện Như Xuân","56","Thanh Hóa"
"5507","Xã Tân Bình","616","Huyện Như Xuân","56","Thanh Hóa"
"5508","Xã Bình Lương","616","Huyện Như Xuân","56","Thanh Hóa"
"5509","Xã Thanh Quân","616","Huyện Như Xuân","56","Thanh Hóa"
"5510","Xã Thanh Xuân","616","Huyện Như Xuân","56","Thanh Hóa"
"5511","Xã Thanh Hòa","616","Huyện Như Xuân","56","Thanh Hóa"
"5512","Xã Thanh Phong","616","Huyện Như Xuân","56","Thanh Hóa"
"5513","Xã Thanh Lâm","616","Huyện Như Xuân","56","Thanh Hóa"
"5514","Xã Thanh Sơn","616","Huyện Như Xuân","56","Thanh Hóa"
"5515","Xã Thượng Ninh","616","Huyện Như Xuân","56","Thanh Hóa"
"5516","Thị trấn Bến Sung","615","Huyện Như Thanh","56","Thanh Hóa"
"5517","Xã Cán Khê","615","Huyện Như Thanh","56","Thanh Hóa"
"5518","Xã Xuân Du","615","Huyện Như Thanh","56","Thanh Hóa"
"5519","Xã Xuân Thọ","615","Huyện Như Thanh","56","Thanh Hóa"
"5520","Xã Phượng Nghi","615","Huyện Như Thanh","56","Thanh Hóa"
"5521","Xã Mậu Lâm","615","Huyện Như Thanh","56","Thanh Hóa"
"5522","Xã Xuân Khang","615","Huyện Như Thanh","56","Thanh Hóa"
"5523","Xã Phú Nhuận","615","Huyện Như Thanh","56","Thanh Hóa"
"5524","Xã Hải Long","615","Huyện Như Thanh","56","Thanh Hóa"
"5525","Xã Hải Vân","615","Huyện Như Thanh","56","Thanh Hóa"
"5526","Xã Xuân Thái","615","Huyện Như Thanh","56","Thanh Hóa"
"5527","Xã Xuân Phúc","615","Huyện Như Thanh","56","Thanh Hóa"
"5528","Xã Yên Thọ","615","Huyện Như Thanh","56","Thanh Hóa"
"5529","Xã Yên Lạc","615","Huyện Như Thanh","56","Thanh Hóa"
"5530","Xã Phúc Đường","615","Huyện Như Thanh","56","Thanh Hóa"
"5531","Xã Thanh Tân","615","Huyện Như Thanh","56","Thanh Hóa"
"5532","Xã Thanh Kỳ","615","Huyện Như Thanh","56","Thanh Hóa"
"5533","Thị trấn Nông Cống","617","Huyện Nông Cống","56","Thanh Hóa"
"5534","Xã Tân Phúc","617","Huyện Nông Cống","56","Thanh Hóa"
"5535","Xã Tân Thọ","617","Huyện Nông Cống","56","Thanh Hóa"
"5536","Xã Hoàng Sơn","617","Huyện Nông Cống","56","Thanh Hóa"
"5537","Xã Tân Khang","617","Huyện Nông Cống","56","Thanh Hóa"
"5538","Xã Hoàng Giang","617","Huyện Nông Cống","56","Thanh Hóa"
"5539","Xã Trung Chính","617","Huyện Nông Cống","56","Thanh Hóa"
"5540","Xã Trung Ý","617","Huyện Nông Cống","56","Thanh Hóa"
"5541","Xã Trung Thành","617","Huyện Nông Cống","56","Thanh Hóa"
"5542","Xã Tế Tân","617","Huyện Nông Cống","56","Thanh Hóa"
"5543","Xã Tế Thắng","617","Huyện Nông Cống","56","Thanh Hóa"
"5544","Xã Tế Lợi","617","Huyện Nông Cống","56","Thanh Hóa"
"5545","Xã Tế Nông","617","Huyện Nông Cống","56","Thanh Hóa"
"5546","Xã Minh Nghĩa","617","Huyện Nông Cống","56","Thanh Hóa"
"5547","Xã Minh Khôi","617","Huyện Nông Cống","56","Thanh Hóa"
"5548","Xã Vạn Hòa","617","Huyện Nông Cống","56","Thanh Hóa"
"5549","Xã Trường Trung","617","Huyện Nông Cống","56","Thanh Hóa"
"5550","Xã Vạn Thắng","617","Huyện Nông Cống","56","Thanh Hóa"
"5551","Xã Trường Giang","617","Huyện Nông Cống","56","Thanh Hóa"
"5552","Xã Vạn Thiện","617","Huyện Nông Cống","56","Thanh Hóa"
"5553","Xã Thăng Long","617","Huyện Nông Cống","56","Thanh Hóa"
"5554","Xã Trường Minh","617","Huyện Nông Cống","56","Thanh Hóa"
"5555","Xã Trường Sơn","617","Huyện Nông Cống","56","Thanh Hóa"
"5556","Xã Thăng Bình","617","Huyện Nông Cống","56","Thanh Hóa"
"5557","Xã Công Liêm","617","Huyện Nông Cống","56","Thanh Hóa"
"5558","Xã Tượng Văn","617","Huyện Nông Cống","56","Thanh Hóa"
"5559","Xã Thăng Thọ","617","Huyện Nông Cống","56","Thanh Hóa"
"5560","Xã Tượng Lĩnh","617","Huyện Nông Cống","56","Thanh Hóa"
"5561","Xã Tượng Sơn","617","Huyện Nông Cống","56","Thanh Hóa"
"5562","Xã Công Chính","617","Huyện Nông Cống","56","Thanh Hóa"
"5563","Xã Công Bình","617","Huyện Nông Cống","56","Thanh Hóa"
"5564","Xã Yên Mỹ","617","Huyện Nông Cống","56","Thanh Hóa"
"5565","Thị trấn Rừng Thông","607","Huyện Đông Sơn","56","Thanh Hóa"
"5566","Phường An Hoạch","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5567","Xã Đông Hoàng","607","Huyện Đông Sơn","56","Thanh Hóa"
"5568","Xã Đông Ninh","607","Huyện Đông Sơn","56","Thanh Hóa"
"5569","Xã Đông Khê","607","Huyện Đông Sơn","56","Thanh Hóa"
"5570","Xã Đông Hòa","607","Huyện Đông Sơn","56","Thanh Hóa"
"5571","Xã Đông Yên","607","Huyện Đông Sơn","56","Thanh Hóa"
"5572","Phường Đông Lĩnh","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5573","Xã Đông Minh","607","Huyện Đông Sơn","56","Thanh Hóa"
"5574","Xã Đông Thanh","607","Huyện Đông Sơn","56","Thanh Hóa"
"5575","Xã Đông Tiến","607","Huyện Đông Sơn","56","Thanh Hóa"
"5576","Xã Đông Anh","607","Huyện Đông Sơn","56","Thanh Hóa"
"5577","Xã Đông Thịnh","607","Huyện Đông Sơn","56","Thanh Hóa"
"5578","Xã Đông Văn","607","Huyện Đông Sơn","56","Thanh Hóa"
"5579","Xã Đông Phú","607","Huyện Đông Sơn","56","Thanh Hóa"
"5580","Xã Đông Nam","607","Huyện Đông Sơn","56","Thanh Hóa"
"5581","Xã Đông Quang","607","Huyện Đông Sơn","56","Thanh Hóa"
"5582","Xã Đông Vinh","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5583","Phường Đông Tân","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5584","Xã Đông Hưng","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5585","Thị trấn Quảng Xương","620","Huyện Quảng Xương","56","Thanh Hóa"
"5586","Phường Quảng Thịnh","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5587","Xã Quảng Tân","620","Huyện Quảng Xương","56","Thanh Hóa"
"5588","Xã Quảng Trạch","620","Huyện Quảng Xương","56","Thanh Hóa"
"5589","Xã Quảng Phong","620","Huyện Quảng Xương","56","Thanh Hóa"
"5590","Xã Quảng Đức","620","Huyện Quảng Xương","56","Thanh Hóa"
"5591","Xã Quảng Định","620","Huyện Quảng Xương","56","Thanh Hóa"
"5592","Phường Quảng Đông","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5593","Xã Quảng Nhân","620","Huyện Quảng Xương","56","Thanh Hóa"
"5594","Xã Quảng Ninh","620","Huyện Quảng Xương","56","Thanh Hóa"
"5595","Xã Quảng Bình","620","Huyện Quảng Xương","56","Thanh Hóa"
"5596","Xã Quảng Hợp","620","Huyện Quảng Xương","56","Thanh Hóa"
"5597","Xã Quảng Văn","620","Huyện Quảng Xương","56","Thanh Hóa"
"5598","Xã Quảng Long","620","Huyện Quảng Xương","56","Thanh Hóa"
"5599","Xã Quảng Yên","620","Huyện Quảng Xương","56","Thanh Hóa"
"5600","Xã Quảng Hòa","620","Huyện Quảng Xương","56","Thanh Hóa"
"5601","Xã Quảng Lĩnh","620","Huyện Quảng Xương","56","Thanh Hóa"
"5602","Xã Quảng Khê","620","Huyện Quảng Xương","56","Thanh Hóa"
"5603","Xã Quảng Trung","620","Huyện Quảng Xương","56","Thanh Hóa"
"5604","Xã Quảng Chính","620","Huyện Quảng Xương","56","Thanh Hóa"
"5605","Xã Quảng Ngọc","620","Huyện Quảng Xương","56","Thanh Hóa"
"5606","Xã Quảng Trường","620","Huyện Quảng Xương","56","Thanh Hóa"
"5607","Xã Quảng Phúc","620","Huyện Quảng Xương","56","Thanh Hóa"
"5608","Phường Quảng Cát","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5609","Xã Quảng Vọng","620","Huyện Quảng Xương","56","Thanh Hóa"
"5610","Xã Quảng Minh","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5611","Xã Quảng Hùng","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5612","Xã Quảng Giao","620","Huyện Quảng Xương","56","Thanh Hóa"
"5613","Xã Quảng Phú","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5614","Phường Quảng Tâm","602","Thành phố Thanh Hóa","56","Thanh Hóa"
"5615","Phường Quảng Thọ","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5616","Phường Quảng Châu","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5617","Phường Quảng Vinh","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5618","Xã Quảng Đại","604","Thành phố Sầm Sơn","56","Thanh Hóa"
"5619","Xã Quảng Hải","620","Huyện Quảng Xương","56","Thanh Hóa"
"5620","Xã Quảng Lưu","620","Huyện Quảng Xương","56","Thanh Hóa"
"5621","Xã Quảng Lộc","620","Huyện Quảng Xương","56","Thanh Hóa"
"5622","Xã Quảng Lợi","620","Huyện Quảng Xương","56","Thanh Hóa"
"5623","Xã Quảng Nham","620","Huyện Quảng Xương","56","Thanh Hóa"
"5624","Xã Quảng Thạch","620","Huyện Quảng Xương","56","Thanh Hóa"
"5625","Xã Quảng Thái","620","Huyện Quảng Xương","56","Thanh Hóa"
"5626","Thị trấn Tĩnh Gia","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5627","Xã Hải Châu","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5628","Xã Thanh Thủy","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5629","Xã Thanh Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5630","Xã Triêu Dương","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5631","Xã Hải Ninh","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5632","Xã Anh Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5633","Xã Ngọc Lĩnh","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5634","Xã Hải An","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5635","Xã Hùng Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5636","Xã Các Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5637","Xã Tân Dân","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5638","Xã Hải Lĩnh","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5639","Xã Định Hải","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5640","Xã Phú Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5641","Xã Ninh Hải","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5642","Xã Nguyên Bình","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5643","Xã Hải Nhân","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5644","Xã Hải Hòa","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5645","Xã Bình Minh","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5646","Xã Hải Thanh","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5647","Xã Phú Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5648","Xã Xuân Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5649","Xã Trúc Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5650","Xã Hải Bình","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5651","Xã Tân Trường","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5652","Xã Tùng Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5653","Xã Tĩnh Hải","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5654","Xã Mai Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5655","Xã Trường Lâm","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5656","Xã Hải Yến","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5657","Xã Hải Thượng","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5658","Xã Nghi Sơn","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5659","Xã Hải Hà","625","Huyện Tĩnh Gia","56","Thanh Hóa"
"5660","Phường Đông Vĩnh","444","Thành phố Vinh","41","Nghệ An"
"5661","Phường Hà Huy Tập","444","Thành phố Vinh","41","Nghệ An"
"5662","Phường Lê Lợi","444","Thành phố Vinh","41","Nghệ An"
"5663","Phường Quán Bàu","444","Thành phố Vinh","41","Nghệ An"
"5664","Phường Hưng Bình","444","Thành phố Vinh","41","Nghệ An"
"5665","Phường Hưng Phúc","444","Thành phố Vinh","41","Nghệ An"
"5666","Phường Hưng Dũng","444","Thành phố Vinh","41","Nghệ An"
"5667","Phường Cửa Nam","444","Thành phố Vinh","41","Nghệ An"
"5668","Phường Quang Trung","444","Thành phố Vinh","41","Nghệ An"
"5669","Phường Đội Cung","444","Thành phố Vinh","41","Nghệ An"
"5670","Phường Lê Mao","444","Thành phố Vinh","41","Nghệ An"
"5671","Phường Trường Thi","444","Thành phố Vinh","41","Nghệ An"
"5672","Phường Bến Thủy","444","Thành phố Vinh","41","Nghệ An"
"5673","Phường Hồng Sơn","444","Thành phố Vinh","41","Nghệ An"
"5674","Phường Trung Đô","444","Thành phố Vinh","41","Nghệ An"
"5675","Xã Nghi Phú","444","Thành phố Vinh","41","Nghệ An"
"5676","Xã Hưng Đông","444","Thành phố Vinh","41","Nghệ An"
"5677","Xã Hưng Lộc","444","Thành phố Vinh","41","Nghệ An"
"5678","Xã Hưng Hòa","444","Thành phố Vinh","41","Nghệ An"
"5679","Phường Vinh Tân","444","Thành phố Vinh","41","Nghệ An"
"5680","Phường Nghi Thủy","445","Thị xã Cửa Lò","41","Nghệ An"
